id_pagamento,id_empresa,id_fornecedor,data_emissao,data_vencimento,data_pagamento,valor,categoria,status,data_criacao
7043,17,637,2025-09-03,2025-09-24,2025-09-26,82414.74,Aluguel,paga,2026-06-19 11:56:25.711609
7044,17,666,2025-09-09,2025-09-24,2025-09-25,51509.21,Tecnologia,paga,2026-06-19 11:56:25.711609
7045,17,691,2025-09-04,2025-10-19,2025-10-21,61811.05,Marketing,paga,2026-06-19 11:56:25.711609
7046,17,678,2025-09-04,2025-09-19,2025-09-17,41207.37,Energia,paga,2026-06-19 11:56:25.711609
7047,17,679,2025-09-05,2025-09-20,2025-09-20,7161.54,Compra de Mercadorias,paga,2026-06-19 11:56:25.711609
7048,17,673,2025-09-05,2025-09-12,2025-09-13,183170.93,Logística,paga,2026-06-19 11:56:25.711609
7049,17,667,2025-09-02,2025-10-17,2025-10-18,25780.28,Serviços Terceirizados,paga,2026-06-19 11:56:25.711609
7050,17,663,2025-09-02,2025-09-17,2025-09-16,82640.67,Manutenção,paga,2026-06-19 11:56:25.711609
7051,17,691,2025-10-08,2025-11-07,2025-11-08,331022.67,Folha de Pagamento,paga,2026-06-19 11:56:25.713112
7052,17,683,2025-10-06,2025-10-21,2025-10-20,165511.34,Impostos,paga,2026-06-19 11:56:25.713112
7053,17,651,2025-10-07,2025-11-21,2025-11-23,82755.67,Aluguel,paga,2026-06-19 11:56:25.713112
7054,17,682,2025-10-07,2025-11-21,2025-11-21,51722.29,Tecnologia,paga,2026-06-19 11:56:25.713112
7055,17,687,2025-10-01,2025-10-16,2025-10-17,62066.75,Marketing,paga,2026-06-19 11:56:25.713112
7056,17,680,2025-10-01,2025-10-31,2025-10-29,41377.83,Energia,paga,2026-06-19 11:56:25.713112
7057,17,684,2025-10-08,2025-11-22,2025-11-21,194138.75,Compra de Mercadorias,paga,2026-06-19 11:56:25.713112
7058,17,682,2025-10-01,2025-10-31,2025-10-31,54987.75,Logística,paga,2026-06-19 11:56:25.713112
7059,17,646,2025-10-08,2025-10-15,2025-10-17,46831.91,Serviços Terceirizados,paga,2026-06-19 11:56:25.713112
7060,17,646,2025-10-06,2025-11-05,2025-11-05,4030.89,Manutenção,paga,2026-06-19 11:56:25.713112
7061,17,640,2025-11-06,2025-12-06,2025-12-05,429523.75,Folha de Pagamento,paga,2026-06-19 11:56:25.714116
7062,17,685,2025-11-03,2025-11-24,2025-11-23,214761.87,Impostos,paga,2026-06-19 11:56:25.714116
7063,17,640,2025-11-05,2025-12-20,2025-12-19,107380.94,Aluguel,paga,2026-06-19 11:56:25.714116
7064,17,661,2025-11-07,2025-12-07,2025-12-06,67113.09,Tecnologia,paga,2026-06-19 11:56:25.714116
7065,17,645,2025-11-05,2025-12-05,2025-12-03,80535.7,Marketing,paga,2026-06-19 11:56:25.714116
7066,17,686,2025-11-07,2025-11-14,2025-11-16,53690.47,Energia,paga,2026-06-19 11:56:25.714116
7067,17,668,2025-11-10,2025-12-01,2025-12-02,20398.17,Compra de Mercadorias,paga,2026-06-19 11:56:25.714116
7068,17,647,2025-11-03,2025-11-10,2025-12-19,73366.42,Logística,paga,2026-06-19 11:56:25.714116
7069,17,661,2025-11-10,2025-12-10,2025-12-12,270938.45,Serviços Terceirizados,paga,2026-06-19 11:56:25.714116
7070,17,659,2025-11-03,2025-11-24,2025-11-22,24552.84,Manutenção,paga,2026-06-19 11:56:25.714116
7071,17,678,2025-12-02,2026-01-16,2026-01-15,506777.33,Folha de Pagamento,paga,2026-06-19 11:56:25.715117
7072,17,657,2025-12-01,2025-12-08,2025-12-08,253388.67,Impostos,paga,2026-06-19 11:56:25.715117
7073,17,656,2025-12-08,2026-01-22,2026-01-23,126694.33,Aluguel,paga,2026-06-19 11:56:25.715117
7074,17,654,2025-12-05,2025-12-12,2025-12-10,79183.96,Tecnologia,paga,2026-06-19 11:56:25.715117
7075,17,655,2025-12-08,2025-12-23,2025-12-25,95020.75,Marketing,paga,2026-06-19 11:56:25.715117
7076,17,672,2025-12-03,2026-01-02,2026-01-04,63347.17,Energia,paga,2026-06-19 11:56:25.715117
7077,17,663,2025-12-08,2025-12-23,2025-12-25,71531.45,Compra de Mercadorias,paga,2026-06-19 11:56:25.715117
7078,17,655,2025-12-05,2025-12-26,2025-12-25,213080.97,Logística,paga,2026-06-19 11:56:25.715117
7079,17,671,2025-12-08,2026-01-22,2026-01-22,42800.19,Serviços Terceirizados,paga,2026-06-19 11:56:25.715622
7080,17,645,2025-12-03,2026-01-17,2026-01-16,131854.35,Manutenção,paga,2026-06-19 11:56:25.715622
7081,17,661,2026-01-08,2026-01-29,2026-01-27,239732.06,Folha de Pagamento,paga,2026-06-19 11:56:25.715622
7082,17,667,2026-01-12,2026-01-27,2026-01-28,119866.03,Impostos,paga,2026-06-19 11:56:25.715622
7083,17,670,2026-01-05,2026-02-19,2026-02-19,59933.02,Aluguel,paga,2026-06-19 11:56:25.715622
7084,17,685,2026-01-08,2026-02-07,2026-02-06,37458.13,Tecnologia,paga,2026-06-19 11:56:25.715622
7085,17,665,2026-01-02,2026-02-01,2026-02-01,44949.76,Marketing,paga,2026-06-19 11:56:25.715622
7086,17,636,2026-01-05,2026-01-26,2026-01-28,29966.51,Energia,paga,2026-06-19 11:56:25.715622
7087,17,654,2026-01-05,2026-01-20,2026-01-19,59605.11,Compra de Mercadorias,paga,2026-06-19 11:56:25.715622
7088,17,679,2026-01-05,2026-01-20,2026-01-19,53661.16,Logística,paga,2026-06-19 11:56:25.715622
7089,17,651,2026-01-05,2026-02-04,2026-02-02,11727.83,Serviços Terceirizados,paga,2026-06-19 11:56:25.715622
7090,17,646,2026-01-12,2026-02-02,2026-02-02,92263.08,Manutenção,paga,2026-06-19 11:56:25.715622
7091,17,648,2026-02-05,2026-02-12,2026-02-13,260470.18,Folha de Pagamento,paga,2026-06-19 11:56:25.717128
7092,17,650,2026-02-04,2026-02-19,2026-02-20,130235.09,Impostos,paga,2026-06-19 11:56:25.717128
7093,17,649,2026-02-09,2026-03-26,2026-03-26,65117.54,Aluguel,paga,2026-06-19 11:56:25.717128
7094,17,689,2026-02-02,2026-02-09,2026-02-09,40698.47,Tecnologia,paga,2026-06-19 11:56:25.717128
7095,17,682,2026-02-06,2026-03-23,2026-03-23,48838.16,Marketing,paga,2026-06-19 11:56:25.717128
7096,17,656,2026-02-10,2026-03-12,2026-03-10,32558.77,Energia,paga,2026-06-19 11:56:25.717128
7097,17,674,2026-02-04,2026-02-11,2026-02-10,5108.28,Compra de Mercadorias,paga,2026-06-19 11:56:25.717128
7098,17,650,2026-02-03,2026-03-05,2026-03-06,99911.11,Logística,paga,2026-06-19 11:56:25.717128
7099,17,640,2026-02-10,2026-02-17,2026-02-17,9553.58,Serviços Terceirizados,paga,2026-06-19 11:56:25.717128
7100,17,642,2026-02-09,2026-03-11,2026-03-10,121478.14,Manutenção,paga,2026-06-19 11:56:25.717128
7101,17,676,2026-03-06,2026-03-27,2026-03-26,267470.49,Folha de Pagamento,paga,2026-06-19 11:56:25.718135
7102,17,639,2026-03-02,2026-03-09,2026-03-07,133735.25,Impostos,paga,2026-06-19 11:56:25.718135
7103,17,687,2026-03-09,2026-03-24,2026-03-24,66867.62,Aluguel,paga,2026-06-19 11:56:25.718135
7104,17,683,2026-03-05,2026-04-19,2026-04-20,41792.26,Tecnologia,paga,2026-06-19 11:56:25.718135
7105,17,650,2026-03-05,2026-03-12,2026-03-12,50150.72,Marketing,paga,2026-06-19 11:56:25.718135
7106,17,651,2026-03-02,2026-03-09,2026-03-10,33433.81,Energia,paga,2026-06-19 11:56:25.718135
7107,17,678,2026-03-10,2026-04-24,2026-04-23,26103.29,Compra de Mercadorias,paga,2026-06-19 11:56:25.718135
7108,17,689,2026-03-09,2026-03-30,2026-04-01,13186.11,Logística,paga,2026-06-19 11:56:25.718135
7109,17,678,2026-03-09,2026-03-24,2026-03-22,42426.61,Serviços Terceirizados,paga,2026-06-19 11:56:25.718135
7110,17,666,2026-03-09,2026-03-30,2026-03-30,160679.12,Manutenção,paga,2026-06-19 11:56:25.718135
7111,17,691,2026-04-02,2026-05-02,2026-05-03,305407.79,Folha de Pagamento,paga,2026-06-19 11:56:25.719642
7112,17,647,2026-04-06,2026-04-21,2026-04-20,152703.89,Impostos,paga,2026-06-19 11:56:25.719642
7113,17,674,2026-04-09,2026-04-16,2026-04-17,76351.95,Aluguel,paga,2026-06-19 11:56:25.719642
7114,17,669,2026-04-01,2026-04-08,2026-04-10,47719.97,Tecnologia,paga,2026-06-19 11:56:25.719642
7115,17,666,2026-04-01,2026-04-16,2026-04-18,57263.96,Marketing,paga,2026-06-19 11:56:25.719642
7116,17,657,2026-04-06,2026-04-13,2026-04-14,38175.97,Energia,paga,2026-06-19 11:56:25.719642
7117,17,672,2026-04-06,2026-04-21,2026-04-20,112966.3,Compra de Mercadorias,paga,2026-06-19 11:56:25.719642
7118,17,640,2026-04-10,2026-05-01,2026-05-02,146126.98,Logística,paga,2026-06-19 11:56:25.719642
7119,17,638,2026-04-03,2026-04-18,2026-04-17,4864.93,Serviços Terceirizados,paga,2026-06-19 11:56:25.719642
7120,17,665,2026-04-06,2026-05-06,2026-05-08,12817.59,Manutenção,paga,2026-06-19 11:56:25.719642
7121,17,673,2026-05-04,2026-05-25,2026-05-26,336882.17,Folha de Pagamento,paga,2026-06-19 11:56:25.721148
7122,17,688,2026-05-04,2026-06-03,2026-06-04,168441.09,Impostos,paga,2026-06-19 11:56:25.721148
7123,17,674,2026-05-06,2026-06-05,2026-06-07,84220.54,Aluguel,paga,2026-06-19 11:56:25.721148
7124,17,655,2026-05-04,2026-05-11,2026-05-09,52637.84,Tecnologia,paga,2026-06-19 11:56:25.721148
7125,17,647,2026-05-04,2026-06-03,2026-06-02,63165.41,Marketing,paga,2026-06-19 11:56:25.721148
7126,17,677,2026-05-04,2026-06-18,,42110.27,Energia,aberta,2026-06-19 11:56:25.721148
7127,17,683,2026-05-04,2026-05-25,2026-05-24,89033.08,Compra de Mercadorias,paga,2026-06-19 11:56:25.721148
7128,17,661,2026-05-04,2026-05-11,2026-05-09,151132.96,Logística,paga,2026-06-19 11:56:25.721148
7129,17,673,2026-05-08,2026-05-23,2026-05-23,73700.45,Serviços Terceirizados,paga,2026-06-19 11:56:25.721148
7130,17,672,2026-05-11,2026-06-01,2026-06-01,106163.72,Manutenção,paga,2026-06-19 11:56:25.721148
7131,17,677,2026-06-09,2026-06-30,,335758.14,Folha de Pagamento,aberta,2026-06-19 11:56:25.723664
7132,17,676,2026-06-05,2026-07-20,,167879.07,Impostos,aberta,2026-06-19 11:56:25.723664
7133,17,661,2026-06-02,2026-06-23,,83939.53,Aluguel,aberta,2026-06-19 11:56:25.723664
7134,17,659,2026-06-02,2026-07-17,,52462.21,Tecnologia,aberta,2026-06-19 11:56:25.723664
7135,17,676,2026-06-08,2026-06-15,2026-06-14,62954.65,Marketing,paga,2026-06-19 11:56:25.723664
7136,17,636,2026-06-01,2026-07-01,,41969.77,Energia,aberta,2026-06-19 11:56:25.723664
7137,17,650,2026-06-02,2026-06-23,,70257.52,Compra de Mercadorias,aberta,2026-06-19 11:56:25.723664
7138,17,644,2026-06-08,2026-06-23,,137978.34,Logística,aberta,2026-06-19 11:56:25.723664
7139,17,654,2026-06-02,2026-06-09,2026-06-11,160589.26,Serviços Terceirizados,paga,2026-06-19 11:56:25.723664
7140,17,668,2026-06-08,2026-07-23,,36226.36,Manutenção,aberta,2026-06-19 11:56:25.723664
7141,18,704,2023-01-10,2023-02-24,2023-02-26,119764.28,Folha de Pagamento,paga,2026-06-19 11:56:25.725183
7142,18,706,2023-01-05,2023-01-12,2023-01-12,59882.14,Impostos,paga,2026-06-19 11:56:25.725183
7143,18,708,2023-01-10,2023-01-17,2023-01-18,29941.07,Aluguel,paga,2026-06-19 11:56:25.725183
7144,18,699,2023-01-10,2023-02-24,2023-02-24,18713.17,Tecnologia,paga,2026-06-19 11:56:25.725183
7145,18,695,2023-01-02,2023-02-01,2023-01-31,22455.8,Marketing,paga,2026-06-19 11:56:25.725183
7146,18,705,2023-01-10,2023-01-25,2023-01-26,14970.53,Energia,paga,2026-06-19 11:56:25.725183
7147,18,710,2023-01-02,2023-01-23,2023-01-25,15465.72,Compra de Mercadorias,paga,2026-06-19 11:56:25.725183
7148,18,716,2023-01-02,2023-01-23,2023-01-23,37697.67,Logística,paga,2026-06-19 11:56:25.725183
7149,18,694,2023-01-06,2023-01-27,2023-01-25,50308.59,Serviços Terceirizados,paga,2026-06-19 11:56:25.725183
7150,18,696,2023-01-03,2023-01-18,2023-01-18,5064.4,Manutenção,paga,2026-06-19 11:56:25.725183
7151,18,712,2023-02-09,2023-03-02,2023-03-02,120877.88,Folha de Pagamento,paga,2026-06-19 11:56:25.726189
7152,18,701,2023-02-02,2023-02-17,2023-02-18,60438.94,Impostos,paga,2026-06-19 11:56:25.726189
7153,18,700,2023-02-07,2023-02-28,2023-02-28,30219.47,Aluguel,paga,2026-06-19 11:56:25.726189
7154,18,697,2023-02-06,2023-03-08,2023-03-10,18887.17,Tecnologia,paga,2026-06-19 11:56:25.726189
7155,18,708,2023-02-06,2023-02-27,2023-02-25,22664.6,Marketing,paga,2026-06-19 11:56:25.726189
7156,18,705,2023-02-08,2023-02-15,2023-02-15,15109.73,Energia,paga,2026-06-19 11:56:25.726189
7157,18,711,2023-02-07,2023-03-09,2023-03-08,94.72,Compra de Mercadorias,paga,2026-06-19 11:56:25.726189
7158,18,702,2023-02-01,2023-03-18,2023-03-17,55441.42,Logística,paga,2026-06-19 11:56:25.726189
7159,18,711,2023-02-06,2023-03-23,2023-03-22,7054.5,Serviços Terceirizados,paga,2026-06-19 11:56:25.726189
7160,18,717,2023-02-06,2023-02-13,2023-02-15,46954.93,Manutenção,paga,2026-06-19 11:56:25.726189
7161,18,698,2023-03-03,2023-04-17,2023-04-16,109320.46,Folha de Pagamento,paga,2026-06-19 11:56:25.727693
7162,18,706,2023-03-10,2023-03-25,2023-03-24,54660.23,Impostos,paga,2026-06-19 11:56:25.727693
7163,18,714,2023-03-01,2023-04-15,2023-04-17,27330.11,Aluguel,paga,2026-06-19 11:56:25.727693
7164,18,712,2023-03-01,2023-03-31,2023-04-02,17081.32,Tecnologia,paga,2026-06-19 11:56:25.727693
7165,18,714,2023-03-06,2023-03-13,2023-03-15,20497.59,Marketing,paga,2026-06-19 11:56:25.727693
7166,18,702,2023-03-03,2023-03-18,2023-03-18,13665.06,Energia,paga,2026-06-19 11:56:25.727693
7167,18,699,2023-03-08,2023-04-07,2023-04-08,4372.09,Compra de Mercadorias,paga,2026-06-19 11:56:25.727693
7168,18,694,2023-03-07,2023-04-06,2023-04-05,30711.46,Logística,paga,2026-06-19 11:56:25.727693
7169,18,709,2023-03-02,2023-03-17,2023-03-19,46957.85,Serviços Terceirizados,paga,2026-06-19 11:56:25.727693
7170,18,701,2023-03-01,2023-03-08,2023-03-09,17030.26,Manutenção,paga,2026-06-19 11:56:25.727693
7171,18,698,2023-04-04,2023-04-11,2023-04-12,165032.58,Folha de Pagamento,paga,2026-06-19 11:56:25.727693
7172,18,696,2023-04-07,2023-04-22,2023-04-20,82516.29,Impostos,paga,2026-06-19 11:56:25.727693
7173,18,714,2023-04-10,2023-04-17,2023-04-15,41258.15,Aluguel,paga,2026-06-19 11:56:25.727693
7174,18,714,2023-04-06,2023-04-13,2023-04-12,25786.34,Tecnologia,paga,2026-06-19 11:56:25.727693
7175,18,700,2023-04-07,2023-04-14,2023-04-12,30943.61,Marketing,paga,2026-06-19 11:56:25.727693
7176,18,703,2023-04-10,2023-05-01,2023-04-29,20629.07,Energia,paga,2026-06-19 11:56:25.727693
7177,18,692,2023-04-03,2023-04-10,2023-04-11,20893.31,Compra de Mercadorias,paga,2026-06-19 11:56:25.727693
7178,18,715,2023-04-06,2023-04-13,2023-04-12,49743.89,Logística,paga,2026-06-19 11:56:25.727693
7179,18,703,2023-04-03,2023-04-18,2023-04-16,24503.22,Serviços Terceirizados,paga,2026-06-19 11:56:25.727693
7180,18,697,2023-04-03,2023-04-18,2023-04-18,54420.37,Manutenção,paga,2026-06-19 11:56:25.727693
7181,18,707,2023-05-05,2023-05-20,2023-05-19,133015.73,Folha de Pagamento,paga,2026-06-19 11:56:25.729199
7182,18,715,2023-05-08,2023-05-29,2023-05-31,66507.87,Impostos,paga,2026-06-19 11:56:25.729199
7183,18,699,2023-05-05,2023-05-20,2023-05-19,33253.93,Aluguel,paga,2026-06-19 11:56:25.729199
7184,18,716,2023-05-04,2023-05-25,2023-05-24,20783.71,Tecnologia,paga,2026-06-19 11:56:25.729199
7185,18,698,2023-05-09,2023-06-08,2023-06-08,24940.45,Marketing,paga,2026-06-19 11:56:25.729199
7186,18,694,2023-05-10,2023-06-24,2023-06-26,16626.97,Energia,paga,2026-06-19 11:56:25.729199
7187,18,699,2023-05-05,2023-05-20,2023-05-21,794.67,Compra de Mercadorias,paga,2026-06-19 11:56:25.729199
7188,18,711,2023-05-10,2023-05-31,2023-05-30,43482.83,Logística,paga,2026-06-19 11:56:25.729199
7189,18,707,2023-05-09,2023-06-23,2023-06-25,1500.86,Serviços Terceirizados,paga,2026-06-19 11:56:25.729199
7190,18,692,2023-05-08,2023-06-07,2023-06-07,74767.16,Manutenção,paga,2026-06-19 11:56:25.729199
7191,18,714,2023-06-05,2023-06-26,2023-06-26,142379.93,Folha de Pagamento,paga,2026-06-19 11:56:25.730204
7192,18,711,2023-06-05,2023-06-26,2023-06-26,71189.97,Impostos,paga,2026-06-19 11:56:25.730204
7193,18,716,2023-06-01,2023-06-22,2023-06-23,35594.98,Aluguel,paga,2026-06-19 11:56:25.730204
7194,18,694,2023-06-02,2023-07-17,2023-07-18,22246.86,Tecnologia,paga,2026-06-19 11:56:25.730204
7195,18,710,2023-06-07,2023-07-07,2023-07-06,26696.24,Marketing,paga,2026-06-19 11:56:25.730204
7196,18,693,2023-06-02,2023-06-09,2023-06-10,17797.49,Energia,paga,2026-06-19 11:56:25.730204
7197,18,697,2023-06-12,2023-07-27,2023-07-27,29253.27,Compra de Mercadorias,paga,2026-06-19 11:56:25.730204
7198,18,709,2023-06-01,2023-06-08,2023-06-07,42175.57,Logística,paga,2026-06-19 11:56:25.730204
7199,18,694,2023-06-01,2023-07-01,2023-06-30,45428.43,Serviços Terceirizados,paga,2026-06-19 11:56:25.730204
7200,18,714,2023-06-02,2023-06-09,2023-06-08,12174.54,Manutenção,paga,2026-06-19 11:56:25.730204
7201,18,707,2023-07-03,2023-07-18,2023-07-18,156277.04,Folha de Pagamento,paga,2026-06-19 11:56:25.731708
7202,18,694,2023-07-07,2023-08-06,2023-08-05,78138.52,Impostos,paga,2026-06-19 11:56:25.731708
7203,18,706,2023-07-04,2023-08-03,2023-08-03,39069.26,Aluguel,paga,2026-06-19 11:56:25.731708
7204,18,707,2023-07-10,2023-08-24,2023-09-24,24418.29,Tecnologia,paga,2026-06-19 11:56:25.731708
7205,18,717,2023-07-10,2023-08-24,2023-08-22,29301.94,Marketing,paga,2026-06-19 11:56:25.731708
7206,18,693,2023-07-04,2023-08-18,2023-08-17,19534.63,Energia,paga,2026-06-19 11:56:25.731708
7207,18,701,2023-07-10,2023-07-31,2023-07-30,62250.69,Compra de Mercadorias,paga,2026-06-19 11:56:25.731708
7208,18,700,2023-07-07,2023-08-06,2023-08-07,37496.18,Logística,paga,2026-06-19 11:56:25.731708
7209,18,707,2023-07-06,2023-07-21,2023-07-23,19293.39,Serviços Terceirizados,paga,2026-06-19 11:56:25.731708
7210,18,711,2023-07-03,2023-07-18,2023-07-16,22585.81,Manutenção,paga,2026-06-19 11:56:25.731708
7211,18,710,2023-08-07,2023-08-28,2023-08-30,141382.34,Folha de Pagamento,paga,2026-06-19 11:56:25.732212
7212,18,697,2023-08-08,2023-08-23,2023-08-21,70691.17,Impostos,paga,2026-06-19 11:56:25.732212
7213,18,708,2023-08-09,2023-08-30,2023-08-30,35345.58,Aluguel,paga,2026-06-19 11:56:25.732212
7214,18,708,2023-08-02,2023-08-17,2023-08-19,22090.99,Tecnologia,paga,2026-06-19 11:56:25.732212
7215,18,693,2023-08-07,2023-08-28,2023-08-30,26509.19,Marketing,paga,2026-06-19 11:56:25.732212
7216,18,711,2023-08-10,2023-08-31,2023-08-31,17672.79,Energia,paga,2026-06-19 11:56:25.732212
7217,18,706,2023-08-03,2023-08-18,2023-08-20,7924.83,Compra de Mercadorias,paga,2026-06-19 11:56:25.732212
7218,18,705,2023-08-08,2023-08-23,2023-08-24,11977.6,Logística,paga,2026-06-19 11:56:25.732212
7219,18,702,2023-08-01,2023-08-22,2023-08-23,98488.9,Serviços Terceirizados,paga,2026-06-19 11:56:25.732212
7220,18,696,2023-08-01,2023-08-08,2023-08-31,9736.42,Manutenção,paga,2026-06-19 11:56:25.732212
7221,18,701,2023-09-04,2023-09-25,2023-09-25,131271.4,Folha de Pagamento,paga,2026-06-19 11:56:25.733219
7222,18,697,2023-09-01,2023-10-01,2023-10-02,65635.7,Impostos,paga,2026-06-19 11:56:25.733219
7223,18,712,2023-09-11,2023-09-26,2023-09-27,32817.85,Aluguel,paga,2026-06-19 11:56:25.733219
7224,18,711,2023-09-11,2023-10-02,2023-10-04,20511.16,Tecnologia,paga,2026-06-19 11:56:25.733219
7225,18,714,2023-09-06,2023-10-21,2023-10-23,24613.39,Marketing,paga,2026-06-19 11:56:25.733219
7226,18,700,2023-09-08,2023-10-08,2023-10-09,16408.92,Energia,paga,2026-06-19 11:56:25.733219
7227,18,711,2023-09-11,2023-10-11,2023-10-11,23089.78,Compra de Mercadorias,paga,2026-06-19 11:56:25.733219
7228,18,706,2023-09-08,2023-09-29,2023-09-28,3213.91,Logística,paga,2026-06-19 11:56:25.733219
7229,18,695,2023-09-08,2023-10-23,2023-10-24,52921.56,Serviços Terceirizados,paga,2026-06-19 11:56:25.733219
7230,18,695,2023-09-04,2023-09-19,2023-09-18,39739.45,Manutenção,paga,2026-06-19 11:56:25.733219
7231,18,693,2023-10-04,2023-10-19,2023-10-21,174561.6,Folha de Pagamento,paga,2026-06-19 11:56:25.734628
7232,18,704,2023-10-09,2023-10-16,2023-10-15,87280.8,Impostos,paga,2026-06-19 11:56:25.734628
7233,18,706,2023-10-09,2023-10-24,2023-10-26,43640.4,Aluguel,paga,2026-06-19 11:56:25.734628
7234,18,713,2023-10-10,2023-10-31,2023-11-01,27275.25,Tecnologia,paga,2026-06-19 11:56:25.734628
7235,18,710,2023-10-02,2023-10-23,2023-10-24,32730.3,Marketing,paga,2026-06-19 11:56:25.734628
7236,18,716,2023-10-04,2023-10-19,2023-10-21,21820.2,Energia,paga,2026-06-19 11:56:25.734628
7237,18,704,2023-10-06,2023-10-27,2023-10-26,20628.76,Compra de Mercadorias,paga,2026-06-19 11:56:25.734628
7238,18,703,2023-10-05,2023-11-19,2023-11-17,35955.44,Logística,paga,2026-06-19 11:56:25.735216
7239,18,707,2023-10-02,2023-10-23,2023-10-21,99416.11,Serviços Terceirizados,paga,2026-06-19 11:56:25.735216
7240,18,705,2023-10-09,2023-10-30,2023-10-29,2196.14,Manutenção,paga,2026-06-19 11:56:25.735216
7241,18,715,2023-11-06,2023-11-21,2023-11-20,156757.2,Folha de Pagamento,paga,2026-06-19 11:56:25.735736
7242,18,699,2023-11-09,2023-11-16,2023-11-15,78378.6,Impostos,paga,2026-06-19 11:56:25.735736
7243,18,710,2023-11-01,2023-12-01,2023-12-03,39189.3,Aluguel,paga,2026-06-19 11:56:25.735736
7244,18,698,2023-11-06,2023-11-21,2023-11-19,24493.31,Tecnologia,paga,2026-06-19 11:56:25.735736
7245,18,717,2023-11-10,2023-11-25,2023-11-28,29391.97,Marketing,paga,2026-06-19 11:56:25.735736
7246,18,714,2023-11-03,2023-11-10,2023-11-11,19594.65,Energia,paga,2026-06-19 11:56:25.735736
7247,18,702,2023-11-07,2023-11-22,2023-11-22,50514.8,Compra de Mercadorias,paga,2026-06-19 11:56:25.735736
7248,18,704,2023-11-03,2023-11-24,2023-11-24,50851.98,Logística,paga,2026-06-19 11:56:25.735736
7249,18,695,2023-11-03,2023-12-03,2023-12-01,1556.52,Serviços Terceirizados,paga,2026-06-19 11:56:25.735736
7250,18,701,2023-11-01,2023-11-08,2023-11-09,39137.91,Manutenção,paga,2026-06-19 11:56:25.735736
7251,18,697,2023-12-01,2024-01-15,2024-01-15,148849.55,Folha de Pagamento,paga,2026-06-19 11:56:25.736744
7252,18,709,2023-12-08,2023-12-23,2023-12-22,74424.77,Impostos,paga,2026-06-19 11:56:25.736744
7253,18,702,2023-12-11,2024-01-01,2024-01-01,37212.39,Aluguel,paga,2026-06-19 11:56:25.736744
7254,18,710,2023-12-04,2023-12-25,2023-12-24,23257.74,Tecnologia,paga,2026-06-19 11:56:25.736744
7255,18,715,2023-12-04,2023-12-11,2023-12-09,27909.29,Marketing,paga,2026-06-19 11:56:25.736744
7256,18,716,2023-12-07,2024-01-06,2024-01-08,18606.19,Energia,paga,2026-06-19 11:56:25.736744
7257,18,702,2023-12-01,2024-01-15,2024-01-17,34287.64,Compra de Mercadorias,paga,2026-06-19 11:56:25.736744
7258,18,699,2023-12-11,2023-12-18,2023-12-17,1146.92,Logística,paga,2026-06-19 11:56:25.736744
7259,18,703,2023-12-04,2024-01-03,2024-01-03,73313.07,Serviços Terceirizados,paga,2026-06-19 11:56:25.736744
7260,18,713,2023-12-08,2023-12-15,2023-12-14,26147.27,Manutenção,paga,2026-06-19 11:56:25.736744
7261,18,712,2024-01-08,2024-02-07,2024-02-08,125312.84,Folha de Pagamento,paga,2026-06-19 11:56:25.738249
7262,18,709,2024-01-09,2024-02-23,2024-02-22,62656.42,Impostos,paga,2026-06-19 11:56:25.738249
7263,18,697,2024-01-03,2024-01-18,2024-01-18,31328.21,Aluguel,paga,2026-06-19 11:56:25.738249
7264,18,692,2024-01-03,2024-01-18,2024-01-20,19580.13,Tecnologia,paga,2026-06-19 11:56:25.738249
7265,18,716,2024-01-08,2024-02-07,2024-02-05,23496.16,Marketing,paga,2026-06-19 11:56:25.738249
7266,18,698,2024-01-05,2024-01-12,2024-01-11,15664.11,Energia,paga,2026-06-19 11:56:25.738249
7267,18,706,2024-01-05,2024-01-20,2024-01-22,3735.29,Compra de Mercadorias,paga,2026-06-19 11:56:25.738249
7268,18,694,2024-01-02,2024-02-01,2024-02-01,61664.81,Logística,paga,2026-06-19 11:56:25.738249
7269,18,714,2024-01-08,2024-01-15,2024-01-16,28396.23,Serviços Terceirizados,paga,2026-06-19 11:56:25.738249
7270,18,704,2024-01-04,2024-02-18,2024-02-18,19768.44,Manutenção,paga,2026-06-19 11:56:25.738249
7271,18,712,2024-02-06,2024-02-21,2024-02-20,140186.82,Folha de Pagamento,paga,2026-06-19 11:56:25.738249
7272,18,708,2024-02-06,2024-02-21,2024-02-19,70093.41,Impostos,paga,2026-06-19 11:56:25.738249
7273,18,702,2024-02-09,2024-03-25,2024-03-25,35046.71,Aluguel,paga,2026-06-19 11:56:25.738249
7274,18,711,2024-02-02,2024-03-18,2024-03-20,21904.19,Tecnologia,paga,2026-06-19 11:56:25.738249
7275,18,693,2024-02-02,2024-03-03,2024-03-02,26285.03,Marketing,paga,2026-06-19 11:56:25.738249
7276,18,704,2024-02-02,2024-03-03,2024-03-05,17523.35,Energia,paga,2026-06-19 11:56:25.738249
7277,18,717,2024-02-09,2024-02-16,2024-02-15,12029.47,Compra de Mercadorias,paga,2026-06-19 11:56:25.738249
7278,18,699,2024-02-05,2024-03-06,2024-03-07,12662.76,Logística,paga,2026-06-19 11:56:25.738249
7279,18,701,2024-02-07,2024-03-23,2024-03-22,30315.53,Serviços Terceirizados,paga,2026-06-19 11:56:25.738249
